user_id,run_id,weather,map_name,error_type,model_pred,model_prob,emotion_label,emotion_prob,speed_kmh,timestamp,frame,sim_time_seconds,x,y,z,road_id,lane_id,details,steer_angle_deg
participant_11,2,day,Town10HD,Harsh braking,,1.0,neutral,0.97,46.086,2026-02-19 13:56:08.032593,61562,1158.9399597157071,104.033,13.728,0.002,637,-1,decel_mps2=6.885,3.182
participant_11,3,day,Town10HD,Red light violation,,0.896,neutral,0.706,42.562,2026-02-19 14:23:35.416967,78488,1481.626111449469,-27.014,130.222,0.002,4,-2,traffic_light_id=45,
participant_11,3,day,Town10HD,Harsh braking,,0.96,neutral,0.377,11.465,2026-02-19 14:28:51.680528,95386,1797.8896723650585,47.49,38.487,0.002,842,2,decel_mps2=3.765,4.08
participant_11,3,day,Town10HD,Vehicle-pedestrian collision,,1.0,happy,1.0,9.882,2026-02-19 14:28:41.624876,94784,1787.8340200568505,107.485,-0.135,0.001,566,-1,walker.pedestrian.0050,-9.872
participant_11,3,day,Town10HD,Solid line crossing,,0.902,neutral,0.598,14.395,2026-02-19 14:22:21.853834,74709,1408.0629779801563,-2.147,-68.939,0.002,17,-2,Solid,
participant_11,3,day,Town10HD,Stop sign violation,,0.928,neutral,0.538,12.023,2026-02-19 14:19:05.853814,64295,1212.0629583293237,40.863,54.335,0.002,152,1,stop_sign_id=1062,
participant_11,3,day,Town10HD,Harsh braking,,0.897,neutral,0.951,14.429,2026-02-19 14:23:11.694225,77174,1457.9033694796954,76.969,25.701,0.002,21,-1,decel_mps2=4.272,1.137
participant_12,1,day,Town10HD,Stop sign violation,,1.0,neutral,0.897,9.144,2026-02-19 14:54:30.614145,15974,301.3696711009275,26.097,69.901,0.002,12,1,stop_sign_id=946,0.435
participant_12,1,day,Town10HD,Stop sign violation,reach_back,0.898,neutral,0.995,15.551,2026-02-19 14:55:48.216735,20115,378.9722612114065,27.961,69.714,0.001,150,1,stop_sign_id=1067,-7.755
participant_12,2,day,Town10HD,Harsh braking,,1.0,neutral,0.992,39.661,2026-02-19 15:14:47.610092,32237,607.9175194006065,12.896,69.875,0.002,12,1,decel_mps2=6.956,-1.592
participant_12,2,day,Town10HD,Harsh braking,,0.882,fear,0.672,13.201,2026-02-19 15:19:12.217192,46311,872.5246190468839,78.586,24.979,0.002,21,-1,decel_mps2=3.926,1.171
participant_12,2,day,Town10HD,Vehicle-pedestrian collision,,1.0,happy,1.0,9.907,2026-02-19 15:20:51.128317,51451,971.4357436057028,107.482,-0.063,0.001,566,-1,walker.pedestrian.0050,-9.871
participant_12,3,day,Town10HD,Solid line crossing,,0.991,sad,0.439,51.875,2026-02-19 15:54:21.121375,90119,1700.0315442761096,90.609,115.819,0.002,1,2,Solid,
participant_12,3,day,Town10HD,Harsh braking,,0.97,neutral,0.404,20.581,2026-02-19 15:55:20.775764,93222,1759.6859330774173,40.662,49.698,0.002,9,1,decel_mps2=32.883,
participant_12,3,day,Town10HD,Solid line crossing,,1.0,happy,0.948,14.962,2026-02-19 15:54:39.640923,91135,1718.5510924894515,-4.911,-65.236,0.002,17,-1,SolidSolid,-3.29
participant_12,3,day,Town10HD,Harsh braking,,1.0,neutral,0.731,13.155,2026-02-19 15:52:11.580167,83342,1570.490336271018,-70.634,27.53,0.002,19,-2,decel_mps2=4.112,-0.652
participant_13,1,day,Town10HD,Harsh braking,,0.898,neutral,0.471,28.339,2026-02-19 16:26:49.205704,28803,544.5756026796068,9.347,-68.159,0.002,10,-2,decel_mps2=4.578,
participant_13,1,day,Town10HD,Stop sign violation,,0.92,neutral,0.392,18.615,2026-02-19 16:18:39.852268,2907,55.22216706993935,27.955,70.09,0.001,150,1,stop_sign_id=1067,
participant_13,2,day,Town10HD,Harsh braking,,0.921,neutral,0.974,45.561,2026-02-19 16:56:02.696710,62384,1177.4103678779195,44.74,48.77,0.002,9,-1,decel_mps2=6.951,-1.032
participant_13,2,day,Town10HD,Harsh braking,,0.907,neutral,0.429,26.296,2026-02-19 16:50:07.265624,43631,821.9792820729774,-94.193,24.715,0.002,795,-1,decel_mps2=3.531,
participant_13,3,day,Town10HD,Solid line crossing,,1.0,neutral,0.998,24.692,2026-02-19 17:24:25.501824,74807,1411.7928318678828,44.78,46.121,0.002,9,-1,Solid,-0.952
participant_13,3,day,Town10HD,Harsh braking,,0.935,neutral,0.99,25.349,2026-02-19 17:22:59.562218,70308,1325.853226188775,75.804,24.864,0.002,21,-1,decel_mps2=5.122,-2.613
participant_14,1,day,Town10HD,Solid line crossing,,0.887,neutral,0.958,27.508,2026-02-19 17:56:54.990659,4363,82.64055688247949,-8.383,69.194,0.002,12,1,SolidSolid,-2.828
participant_14,1,day,Town10HD,Harsh braking,reach_back,0.813,neutral,0.898,22.196,2026-02-19 17:57:38.487002,6570,126.136900142997,79.579,70.077,0.002,11,1,decel_mps2=4.618,-0.995
participant_14,2,day,Town10HD,Solid line crossing,,0.882,angry,0.358,32.284,2026-02-19 18:34:40.964962,63254,1193.0608567028753,-28.573,69.246,0.002,900,-1,SolidSolid,
participant_14,2,day,Town10HD,Solid line crossing,,0.885,neutral,0.995,32.447,2026-02-19 18:27:56.041292,41743,788.1371870979308,-97.825,-51.458,0.002,6,1,SolidSolid,
participant_14,2,day,Town10HD,Harsh braking,reach_back,0.935,neutral,0.402,45.493,2026-02-19 18:29:57.291742,48232,909.3876371984708,72.17,69.444,0.002,11,1,decel_mps2=7.349,-2.107
participant_14,2,day,Town10HD,Solid line crossing,,1.0,neutral,0.616,50.001,2026-02-19 18:33:09.256661,58427,1101.3525558328902,105.67,-10.172,0.002,0,-1,SolidSolid,1.208
participant_14,2,day,Town10HD,Harsh braking,reach_back,0.974,happy,0.776,46.222,2026-02-19 18:33:01.426290,57946,1093.5221848234305,42.389,42.598,0.002,9,-1,decel_mps2=6.767,10.238
participant_14,3,day,Town10HD,Solid line crossing,,1.0,happy,0.991,24.749,2026-02-19 18:57:26.813881,69250,1306.2668583589154,82.557,124.196,0.002,1,2,Solid,4.641
participant_14,3,day,Town10HD,Harsh braking,reach_back,0.913,neutral,0.951,10.694,2026-02-19 19:03:00.419228,86954,1639.8722046213566,-110.767,-4.122,0.002,6,1,decel_mps2=4.091,0.045
participant_15,1,day,Town10HD,Harsh braking,,0.919,sad,0.356,29.606,2026-02-19 19:27:34.157434,15379,289.5921546279457,2.021,-67.731,0.002,17,-2,decel_mps2=5.622,-0.832
participant_15,1,day,Town10HD,Solid line crossing,,0.991,sad,0.44,51.874,2026-02-19 19:32:14.271705,30194,569.706426340651,90.736,115.851,0.002,1,2,Solid,
participant_15,1,day,Town10HD,Harsh braking,,0.882,fear,0.672,13.186,2026-02-19 19:23:24.306838,2139,39.74155893812228,78.603,24.939,0.002,21,-1,decel_mps2=3.926,1.172
participant_15,2,day,Town10HD,Solid line crossing,,0.882,angry,0.358,32.304,2026-02-19 20:02:57.335021,57796,1091.9524526943617,-28.518,69.213,0.002,900,-1,SolidSolid,
participant_15,2,day,Town10HD,Harsh braking,reach_back,0.913,neutral,0.951,10.679,2026-02-19 20:02:08.537502,55264,1043.154933660472,-110.781,-4.069,0.002,6,1,decel_mps2=4.091,0.044
participant_15,2,day,Town10HD,Stop sign violation,,0.919,neutral,0.97,11.833,2026-02-19 19:57:58.399893,41966,793.0173253665324,27.935,69.858,0.002,150,1,stop_sign_id=1067,-2.031
participant_15,2,day,Town10HD,Harsh braking,,0.934,neutral,0.635,10.216,2026-02-19 19:59:18.416930,46332,873.0343621691555,65.784,27.246,0.002,21,-2,decel_mps2=4.181,0.463
participant_15,2,day,Town10HD,Stop sign violation,,1.0,neutral,0.433,19.329,2026-02-19 20:03:40.536409,60103,1135.1538410258847,40.628,54.342,0.002,152,1,stop_sign_id=1062,
participant_15,2,day,Town10HD,Stop sign violation,,0.919,neutral,0.935,19.582,2026-02-19 19:59:53.352756,48085,907.970187920848,28.163,70.098,0.002,150,1,stop_sign_id=1067,
participant_15,3,day,Town10HD,Harsh braking,,1.0,neutral,0.6,46.838,2026-02-19 20:24:22.734071,76846,1449.3594549030186,-81.814,25.423,0.002,18,-1,decel_mps2=7.004,4.522
participant_15,3,day,Town10HD,Harsh braking,,0.935,neutral,0.99,25.316,2026-02-19 20:20:45.006869,65360,1231.632252540115,75.837,24.985,0.002,21,-1,decel_mps2=5.122,-2.613
participant_16,1,day,Town10HD,Solid line crossing,,0.957,fear,0.895,51.168,2026-02-21 08:02:41.162746,6245,118.33912256792036,-77.476,-55.556,0.002,6,1,SolidSolid,-1.52
participant_16,1,day,Town10HD,Stop sign violation,,0.915,neutral,1.016,11.107,2026-02-21 08:01:53.491254,3756,70.66763075098703,21.687,63.377,0.002,150,1,stop_sign_id=1067,-2.563
participant_16,1,day,Town10HD,Stop sign violation,,0.962,neutral,0.85,13.11,2026-02-21 08:08:57.205743,26264,494.3821201203306,24.062,69.565,0.002,150,1,stop_sign_id=1067,
participant_16,1,day,Town10HD,Vehicle-pedestrian collision,reach_back,0.875,neutral,0.927,34.964,2026-02-21 08:07:14.585276,20716,391.7616525418492,100.396,-11.751,0.002,0,-1,walker.pedestrian.0050,3.123
participant_16,1,day,Town10HD,Red light violation,,0.898,neutral,0.664,43.511,2026-02-21 08:08:07.882669,23589,445.05904633661066,-31.9,128.951,0.002,4,-2,traffic_light_id=45,
participant_16,1,day,Town10HD,Solid line crossing,,0.883,angry,0.304,31.439,2026-02-21 08:04:25.927852,11866,223.10422917926317,-30.935,65.805,0.002,900,-1,SolidSolid,
participant_16,2,day,Town10HD,Harsh braking,,0.997,neutral,0.739,12.532,2026-02-21 08:31:40.445175,45302,854.8552759400642,-73.518,27.101,0.002,19,-2,decel_mps2=4.112,-1.203
participant_16,2,day,Town10HD,Vehicle-pedestrian collision,,0.996,happy,1.008,10.175,2026-02-21 08:30:17.168358,40896,771.5784590618165,109.511,-3.121,0.001,566,-1,walker.pedestrian.0050,-10.001
participant_16,2,day,Town10HD,Vehicle-pedestrian collision,,1.001,happy,1.016,12.2,2026-02-21 08:31:13.206706,43766,827.6168067993779,96.989,4.837,0.001,566,-1,walker.pedestrian.0050,-9.346
participant_16,2,day,Town10HD,Solid line crossing,,1.0,fear,0.482,35.783,2026-02-21 08:29:56.540626,39743,750.9507267081207,-13.868,33.481,0.002,20,-2,Solid,1.293
participant_16,2,day,Town10HD,Stop sign violation,,0.939,angry,0.386,16.889,2026-02-21 08:35:26.656962,57334,1081.067062605754,25.477,64.588,0.002,150,1,stop_sign_id=1067,
participant_16,2,day,Town10HD,Vehicle collision,,0.93,neutral,0.604,10.135,2026-02-21 08:31:56.742093,46231,871.1521939199569,69.908,25.002,0.002,21,-2,vehicle.ford.crown,0.367
participant_16,3,day,Town10HD,Solid line crossing,,0.992,sad,0.446,53.21,2026-02-21 08:58:12.619918,63826,1205.3487988726342,101.171,107.543,0.002,1,2,Solid,
participant_16,3,day,Town10HD,Harsh braking,,0.995,sad,0.915,35.447,2026-02-21 08:58:50.945221,65955,1243.6741022209214,-80.163,28.4,0.002,19,-2,decel_mps2=6.713,-0.534
participant_16,3,day,Town10HD,Red light violation,,0.894,neutral,0.694,42.0,2026-02-21 09:03:57.370177,82281,1550.0990584519311,-25.063,136.295,0.002,4,-2,traffic_light_id=45,
participant_16,3,day,Town10HD,Solid line crossing,,1.002,neutral,1.009,50.414,2026-02-21 09:04:34.897723,84107,1587.626604083003,1.718,69.562,0.002,12,1,SolidSolid,3.434
participant_17,1,day,Town10HD,Stop sign violation,,0.967,neutral,0.833,12.407,2026-02-21 09:34:47.615259,7700,144.24516924238597,20.479,71.892,0.002,150,1,stop_sign_id=1067,
participant_17,1,day,Town10HD,Stop sign violation,,0.999,neutral,0.984,20.047,2026-02-21 09:32:35.520769,568,12.150678628550882,26.208,75.366,0.002,150,1,stop_sign_id=1067,
participant_17,1,day,Town10HD,Harsh braking,,0.902,neutral,0.94,13.686,2026-02-21 09:38:11.236196,18435,347.866106216971,74.715,29.125,0.002,21,-1,decel_mps2=4.272,0.651
participant_17,1,day,Town10HD,Harsh braking,,0.961,neutral,0.817,13.84,2026-02-21 09:35:51.516611,11091,208.14652084745205,34.038,53.967,0.002,9,1,decel_mps2=4.190,
participant_17,1,day,Town10HD,Solid line crossing,,0.883,angry,0.331,33.176,2026-02-21 09:41:40.793881,29536,557.4237914735916,-29.212,69.371,0.002,900,-1,SolidSolid,
participant_17,2,day,Town10HD,Vehicle-pedestrian collision,,0.997,happy,0.99,8.596,2026-02-21 10:12:26.043269,54048,1017.4476439163624,114.016,2.204,0.001,566,-1,walker.pedestrian.0050,-9.484
participant_17,2,day,Town10HD,Stop sign violation,,0.979,neutral,0.557,19.537,2026-02-21 10:08:08.748471,40250,760.1528455919757,34.038,66.217,0.003,150,1,stop_sign_id=1067,
participant_17,2,day,Town10HD,Harsh braking,,0.999,neutral,0.722,40.627,2026-02-21 10:09:28.034348,44386,839.438723212756,105.409,27.932,0.002,637,-1,decel_mps2=7.230,-15.027
participant_17,2,day,Town10HD,Solid line crossing,,0.996,neutral,0.619,48.434,2026-02-21 10:14:59.226907,62011,1170.6312815083038,118.736,-7.201,0.002,0,-1,SolidSolid,1.233
participant_17,3,day,Town10HD,Stop sign violation,,0.958,neutral,0.826,15.936,2026-02-21 10:45:58.775710,92405,1742.299177690163,24.366,74.973,0.002,150,1,stop_sign_id=1067,
participant_17,3,day,Town10HD,Harsh braking,,0.9,neutral,0.504,28.993,2026-02-21 10:44:12.949149,86818,1636.4726166599446,24.264,-69.605,0.002,10,-2,decel_mps2=4.578,
participant_17,3,day,Town10HD,Harsh braking,,0.919,sad,0.376,28.338,2026-02-21 10:44:41.394872,88213,1664.91833963845,2.13,-66.468,0.002,17,-2,decel_mps2=5.622,-1.315
participant_17,3,day,Town10HD,Harsh braking,,0.938,neutral,0.622,10.828,2026-02-21 10:41:40.154691,78593,1483.6781585771082,63.673,32.836,0.002,21,-2,decel_mps2=4.181,0.957
participant_17,3,day,Town10HD,Solid line crossing,,1.008,neutral,1.022,22.181,2026-02-21 10:37:45.031650,66220,1248.555117881485,43.114,46.763,0.002,9,-1,Solid,
participant_17,3,day,Town10HD,Stop sign violation,,0.92,neutral,0.955,18.781,2026-02-21 10:40:02.613598,73512,1386.137065944422,27.624,72.793,0.002,150,1,stop_sign_id=1067,
participant_18,1,day,Town10HD,Solid line crossing,,0.992,neutral,1.014,26.055,2026-02-21 11:17:57.904884,23205,436.51516856205785,43.892,46.649,0.002,9,-1,Solid,-0.642
participant_18,1,day,Town10HD,Solid line crossing,,0.888,neutral,0.966,27.29,2026-02-21 11:10:51.956382,496,10.566666657324951,-2.015,73.714,0.002,12,1,SolidSolid,-2.673
participant_18,1,day,Town10HD,Harsh braking,reach_back,0.979,happy,0.772,44.924,2026-02-21 11:17:15.994247,20909,394.6045322816429,46.191,41.83,0.002,9,-1,decel_mps2=6.767,10.576
participant_18,1,day,Town10HD,Stop sign violation,,1.0,neutral,0.853,10.252,2026-02-21 11:17:50.008631,22707,428.6189163472189,30.351,62.588,0.002,12,1,stop_sign_id=946,0.23
participant_18,1,day,Town10HD,Solid line crossing,,1.0,neutral,0.995,23.906,2026-02-21 11:17:32.395547,21805,411.00583172759553,49.744,44.329,0.002,9,-1,Solid,-0.933
participant_18,1,day,Town10HD,Solid line crossing,,0.884,angry,0.359,33.085,2026-02-21 11:13:00.809411,7461,139.41969601307048,-24.112,69.222,0.002,900,-1,SolidSolid,
participant_18,2,day,Town10HD,Solid line crossing,,0.906,neutral,0.449,34.977,2026-02-21 11:43:41.055196,52313,986.6813295577832,-27.389,66.062,0.002,12,1,SolidSolid,
participant_18,2,day,Town10HD,Solid line crossing,,0.998,neutral,0.581,50.335,2026-02-21 11:46:45.252693,62023,1170.87882682745,-107.862,-45.509,0.002,6,2,Solid,-2.684
participant_18,2,day,Town10HD,Harsh braking,,0.995,neutral,0.72,39.311,2026-02-21 11:43:09.915861,50668,955.541995153376,106.024,20.693,0.002,637,-1,decel_mps2=7.230,-14.64
participant_18,3,day,Town10HD,Stop sign violation,,0.919,neutral,0.911,20.444,2026-02-21 12:18:19.011379,93286,1761.3370087877158,27.563,67.94,0.002,150,1,stop_sign_id=1067,
participant_18,3,day,Town10HD,Harsh braking,,0.878,fear,0.659,14.693,2026-02-21 12:09:39.255599,65806,1241.5812292117391,77.673,24.513,0.002,21,-1,decel_mps2=3.926,0.551
participant_18,3,day,Town10HD,Solid line crossing,,1.003,neutral,0.99,22.725,2026-02-21 12:18:03.316182,92500,1745.641812305421,53.805,51.02,0.002,9,-1,Solid,-0.587
participant_19,1,day,Town10HD,Stop sign violation,,0.987,sad,0.388,18.45,2026-02-21 12:41:23.344210,10816,204.90493225252808,32.748,80.902,0.002,150,1,stop_sign_id=1067,
participant_19,1,day,Town10HD,Solid line crossing,,1.0,neutral,1.006,26.511,2026-02-21 12:43:19.782248,17037,321.3429697531579,54.136,47.498,0.002,9,-1,Solid,-1.958
participant_19,1,day,Town10HD,Red light violation,,0.891,neutral,0.708,42.894,2026-02-21 12:38:03.710345,342,5.271066539874769,-30.32,127.772,0.002,4,-2,traffic_light_id=45,
participant_19,1,day,Town10HD,Solid line crossing,,0.993,sad,0.432,51.942,2026-02-21 12:47:26.578947,30024,568.1396694239554,87.477,120.331,0.002,1,2,Solid,
participant_19,1,day,Town10HD,Harsh braking,reach_back,0.965,neutral,0.957,43.86,2026-02-21 12:40:02.411972,6536,123.97269413148332,-99.629,-21.017,0.002,6,1,decel_mps2=6.769,-0.274
participant_19,2,day,Town10HD,Stop sign violation,reach_back,0.901,neutral,0.999,14.5,2026-02-21 13:13:21.494737,55391,1045.989316104975,27.514,74.623,0.001,150,1,stop_sign_id=1067,-7.18
participant_19,2,day,Town10HD,Vehicle-pedestrian collision,,1.001,happy,0.99,11.369,2026-02-21 13:06:42.184359,34305,646.6789375277493,109.58,-0.499,0.001,566,-1,walker.pedestrian.0050,-11.253
participant_19,3,day,Town10HD,Solid line crossing,,0.965,sad,0.471,29.286,2026-02-21 13:40:03.079516,78515,1480.091659350765,41.518,39.725,0.002,9,-1,Solid,
participant_19,3,day,Town10HD,Solid line crossing,,1.012,angry,0.569,18.7,2026-02-21 13:38:24.308947,73221,1381.321090296431,42.608,47.825,0.002,9,1,SolidSolid,-2.548
participant_20,1,day,Town10HD,Harsh braking,,1.004,neutral,0.988,34.52,2026-02-21 14:10:18.119062,8047,150.86395918081857,114.677,11.134,0.002,566,-1,decel_mps2=6.482,-0.59
participant_20,1,day,Town10HD,Solid line crossing,,0.905,neutral,0.571,12.595,2026-02-21 14:17:21.855838,30458,574.6007349378767,4.431,-69.264,0.002,17,-2,Solid,
participant_20,1,day,Town10HD,Solid line crossing,reach_back,0.881,happy,0.971,9.096,2026-02-21 14:11:48.713783,12852,241.4586799412936,82.65,75.74,0.002,11,1,Solid,26.635
participant_20,2,day,Town10HD,Harsh braking,,1.008,neutral,0.728,14.44,2026-02-21 14:49:18.249565,63443,1197.323805804194,-70.309,33.6,0.002,19,-2,decel_mps2=4.112,-1.533
participant_20,2,day,Town10HD,Harsh braking,,0.892,neutral,0.957,15.951,2026-02-21 14:44:49.863545,49264,928.9377863873116,71.551,18.84,0.002,21,-1,decel_mps2=4.272,1.565
participant_20,2,day,Town10HD,Solid line crossing,,1.001,happy,0.973,17.044,2026-02-21 14:47:50.179189,58835,1109.2534296454608,-10.771,-69.434,0.002,7,1,SolidSolid,22.491
participant_20,2,day,Town10HD,Solid line crossing,,1.0,neutral,0.619,50.855,2026-02-21 14:45:23.041052,51017,962.1152931450252,106.959,-13.464,0.002,0,-1,SolidSolid,0.97
participant_20,2,day,Town10HD,Solid line crossing,,1.001,neutral,0.953,24.052,2026-02-21 14:47:21.403980,57289,1080.4782211698414,42.27,53.362,0.002,9,-1,Solid,-0.572
participant_20,2,day,Town10HD,Harsh braking,,0.889,fear,0.693,12.541,2026-02-21 14:46:48.684577,55506,1047.7588184489846,78.576,24.01,0.002,21,-1,decel_mps2=3.926,2.056
participant_20,3,day,Town10HD,Stop sign violation,,1.003,neutral,0.99,30.795,2026-02-21 15:20:27.355323,88136,1662.1639515394309,47.457,70.899,0.002,150,1,stop_sign_id=1067,-15.465
participant_20,3,day,Town10HD,Stop sign violation,,0.966,neutral,0.866,15.131,2026-02-21 15:18:30.957209,81927,1545.765838354575,22.54,72.571,0.002,150,1,stop_sign_id=1067,
participant_20,3,day,Town10HD,Vehicle-pedestrian collision,,1.006,happy,1.014,8.946,2026-02-21 15:20:21.277176,87681,1656.0858052805886,114.086,0.378,0.001,566,-1,walker.pedestrian.0050,-10.101
participant_20,3,day,Town10HD,Harsh braking,,1.005,sad,0.507,14.438,2026-02-21 15:22:41.773322,95224,1796.5819510575589,66.945,30.6,0.002,21,-1,decel_mps2=41.487,-0.363
participant_20,3,day,Town10HD,Harsh braking,,0.906,neutral,0.378,26.73,2026-02-21 15:16:14.185387,74777,1408.9940155684235,-90.301,33.381,0.002,795,-1,decel_mps2=3.531,
participant_20,3,day,Town10HD,Stop sign violation,,0.928,neutral,0.564,12.093,2026-02-21 15:20:08.542571,87176,1643.3511999173645,29.824,61.512,0.002,152,1,stop_sign_id=1062,
participant_21,1,day,Town10HD,Harsh braking,,1.001,neutral,0.642,47.93,2026-02-21 15:49:42.903176,6955,129.8487891719364,-91.485,25.804,0.002,18,-1,decel_mps2=7.004,5.089
participant_21,1,day,Town10HD,Harsh braking,,0.997,neutral,0.712,11.291,2026-02-21 15:55:08.929335,24178,455.8749481439569,-64.134,24.44,0.002,19,-2,decel_mps2=4.112,-1.41
participant_21,1,day,Town10HD,Harsh braking,,0.999,neutral,0.7,39.456,2026-02-21 15:54:03.904292,20692,390.8499050029128,100.329,23.173,0.002,637,-1,decel_mps2=7.230,-14.449
participant_21,1,day,Town10HD,Solid line crossing,,0.845,happy,0.564,40.031,2026-02-21 15:52:45.374467,16533,312.32007973754617,-31.469,67.642,0.002,12,1,SolidSolid,5.52
participant_21,2,day,Town10HD,Harsh braking,,1.002,sad,0.95,40.766,2026-02-21 16:20:47.126091,35519,670.9816073109786,-73.36,25.143,0.002,19,-2,decel_mps2=6.713,-1.156
participant_21,2,day,Town10HD,Solid line crossing,,0.994,fear,0.481,34.858,2026-02-21 16:25:18.442655,49951,942.2981712423071,-1.869,16.173,0.002,20,-2,Solid,1.463
participant_21,3,day,Town10HD,Harsh braking,reach_back,0.934,neutral,0.359,45.167,2026-02-21 16:54:02.181612,68772,1297.7617998321643,81.267,72.024,0.002,11,1,decel_mps2=7.349,-1.511
participant_21,3,day,Town10HD,Harsh braking,,0.902,neutral,0.454,25.127,2026-02-21 16:54:31.623717,70368,1327.2039045617792,-85.414,23.305,0.002,795,-1,decel_mps2=3.531,
participant_22,1,day,Town10HD,Harsh braking,,0.997,happy,0.828,24.858,2026-02-21 17:20:39.671368,1050,18.91552946528716,15.853,29.082,0.002,20,-2,decel_mps2=4.894,-1.049
participant_22,1,day,Town10HD,Harsh braking,reach_back,0.94,neutral,0.41,45.525,2026-02-21 17:20:51.953337,1571,31.19749814075972,72.297,68.566,0.002,11,1,decel_mps2=7.349,-3.455
participant_22,1,day,Town10HD,Harsh braking,,0.984,neutral,0.886,21.122,2026-02-21 17:24:23.554931,12893,242.79909210782333,71.937,66.81,0.002,11,1,decel_mps2=4.788,-1.94
participant_22,1,day,Town10HD,Harsh braking,,0.919,neutral,0.73,13.452,2026-02-21 17:29:40.553069,29646,559.7972298750498,81.122,24.611,0.002,21,-1,decel_mps2=27.072,
participant_22,1,day,Town10HD,Solid line crossing,,0.879,angry,0.335,32.13,2026-02-21 17:24:39.795168,13733,259.0393293162614,-32.383,68.315,0.002,900,-1,SolidSolid,
participant_22,2,day,Town10HD,Solid line crossing,,0.94,neutral,0.477,25.074,2026-02-21 17:55:24.318754,51095,963.5698476294972,-2.504,-74.098,0.005,17,-2,Solid,
participant_22,2,day,Town10HD,Harsh braking,,0.9,neutral,0.918,13.974,2026-02-21 17:57:28.353966,57738,1087.6050601996976,70.755,23.746,0.002,21,-1,decel_mps2=4.272,1.975
participant_22,2,day,Town10HD,Harsh braking,reach_back,0.917,neutral,0.965,12.113,2026-02-21 17:51:05.307956,37441,704.5590501868122,-105.703,-4.445,0.002,6,1,decel_mps2=4.091,-0.303
participant_22,3,day,Town10HD,Harsh braking,reach_back,0.977,neutral,0.956,45.941,2026-02-21 18:21:06.414683,81747,1543.853534461545,-117.944,-16.722,0.002,6,1,decel_mps2=6.769,-0.08
participant_22,3,day,Town10HD,Harsh braking,,1.001,neutral,0.994,35.572,2026-02-21 18:18:54.993500,74906,1412.4323511691905,109.987,11.989,0.002,566,-1,decel_mps2=6.482,-0.905
participant_22,3,day,Town10HD,Stop sign violation,,0.962,neutral,0.926,15.72,2026-02-21 18:23:05.143421,88128,1662.582272393552,25.507,70.342,0.001,150,1,stop_sign_id=1067,-3.295
participant_23,1,day,Town10HD,Harsh braking,,0.885,fear,0.653,12.113,2026-02-23T09:08:24.635851,24407,462.61234660085574,83.717,21.327,0.002,21,-1,decel_mps2=3.926,1.465
participant_23,1,day,Town10HD,Stop sign violation,,0.927,neutral,0.535,12.840,2026-02-23T09:10:39.162322,31565,597.1388184060032,38.663,57.880,0.002,152,1,stop_sign_id=1062,nan
participant_23,1,day,Town10HD,Harsh braking,,0.885,neutral,0.401,33.835,2026-02-23T09:06:28.476342,18423,346.45283784919656,-107.407,-13.428,0.002,6,1,decel_mps2=6.557,nan
participant_23,1,day,Town10HD,Harsh braking,,0.999,neutral,0.982,48.461,2026-02-23T09:10:00.092481,29597,558.0689768559627,98.561,15.939,0.002,637,-1,decel_mps2=6.885,3.367
participant_23,2,day,Town10HD,Harsh braking,,1.007,neutral,0.719,12.606,2026-02-23T09:32:07.647628,35813,675.8549388880401,-62.696,35.989,0.002,19,-2,decel_mps2=4.112,-1.438
participant_23,2,day,Town10HD,Vehicle-pedestrian collision,,1.001,neutral,1.007,28.680,2026-02-23T09:37:20.632086,52435,988.8393973696965,109.491,3.354,0.002,566,-1,walker.pedestrian.0050,-1.306
participant_23,2,day,Town10HD,Solid line crossing,,1.000,neutral,0.995,23.618,2026-02-23T09:31:06.934394,32567,615.1417045863675,44.846,48.795,0.002,9,-1,Solid,-0.503
participant_23,2,day,Town10HD,Stop sign violation,,0.996,neutral,0.422,19.325,2026-02-23T09:33:32.839701,40232,761.0470117534825,40.697,55.856,0.002,152,1,stop_sign_id=1062,nan
participant_23,2,day,Town10HD,Stop sign violation,,0.918,neutral,0.990,10.435,2026-02-23T09:40:04.594101,61090,1152.8014117659136,29.379,69.465,0.002,150,1,stop_sign_id=1067,-2.062
participant_23,2,day,Town10HD,Harsh braking,reach_back,0.974,neutral,0.979,42.938,2026-02-23T09:34:10.883355,42354,799.0906660501126,-110.251,-13.929,0.002,6,1,decel_mps2=6.769,-0.467
participant_23,3,day,Town10HD,Harsh braking,reach_back,0.940,neutral,0.992,15.684,2026-02-23T10:12:51.555464,86975,1641.5618785193938,80.355,25.585,0.002,21,-1,decel_mps2=4.685,1.372
participant_23,3,day,Town10HD,Harsh braking,reach_back,0.911,neutral,0.940,10.754,2026-02-23T10:10:04.220345,78139,1474.226760415457,-111.410,-2.951,0.002,6,1,decel_mps2=4.091,0.066
participant_23,3,day,Town10HD,Solid line crossing,,0.969,sad,0.445,31.481,2026-02-23T10:06:04.947848,65522,1234.9542634013317,51.834,48.599,0.002,9,-1,Solid,nan
participant_24,1,day,Town10HD,Harsh braking,,1.000,neutral,1.000,39.418,2026-02-23T10:44:18.930129,28751,540.8874951228637,13.647,77.935,0.002,12,1,decel_mps2=6.956,-1.291
