user_id,run_id,weather,map_name,error_type,model_pred,model_prob,emotion_label,emotion_prob,speed_kmh,steer_angle_deg,timestamp,frame,sim_time_seconds,x,y,z,road_id,lane_id,details
participant_03,2,day,Town10HD,Solidlinecrossing,,1.0,neutral,0.4,37.526,,2026-02-16 10:59:37.903514,416892,7992.238781884313,-46.24256896972656,106.76954650878906,0.0022139358334243,13,-1,SolidSolid
participant_03,2,day,Town10HD,Stopsignviolation,pick_floor,0.999,fear,1.0,26.049,,2026-02-16 11:00:06.178163,417276,8005.678781941533,26.436017990112305,70.1204833984375,0.001488609239459,12,1,stop_sign_id=946
participant_03,2,day,Town10HD,Redlightviolation,pick_floor,0.974,sad,0.736,26.32,,2026-02-16 11:00:42.170843,417812,8024.438782021403,82.78897094726562,25.25527000427246,0.0014494705246761,21,-1,traffic_light_id=33
participant_03,2,day,Town10HD,Solidlinecrossing,pick_floor,0.987,neutral,0.96,48.571,,2026-02-16 11:01:26.823327,418488,8048.098782122135,-100.72637176513672,-49.54804992675781,0.0019675444345921,6,1,SolidSolid
participant_03,2,day,Town10HD,Harshbraking,pick_floor,0.977,neutral,0.552,48.396,,2026-02-16 11:02:09.465439,419097,8069.413782212883,-95.60669708251952,23.587045669555664,0.0019277571700513,801,1,decel_mps2=6.382
participant_03,2,day,Town10HD,Stopsignviolation,pick_floor,0.998,sad,0.998,46.503,,2026-02-16 11:02:44.250697,419568,8085.898782283068,40.59502410888672,54.42701721191406,0.0014037704095244,152,1,stop_sign_id=1062
participant_03,2,day,Town10HD,Vehicle-pedestriancollision,reach_back,0.99,fear,0.999,42.399,,2026-02-16 11:02:56.291649,419744,8092.058782309294,88.58130645751953,69.34615325927734,0.0018051146762445,712,1,walker.pedestrian.0039
participant_03,2,day,Town10HD,Redlightviolation,pick_floor,0.909,angry,0.936,44.947,,2026-02-16 11:03:33.896083,420300,8111.518782392144,-27.195253372192383,130.85980224609375,0.0013771819649264,4,-2,traffic_light_id=45
participant_03,2,day,Town10HD,Solidlinecrossing,,0.993,sad,0.707,19.214,,2026-02-16 11:04:13.281257,420862,8131.188782475889,44.08758544921875,41.00086975097656,0.0018573760753497,843,-1,Solid
participant_03,2,day,Town10HD,Solidlinecrossing,,0.968,fear,0.686,48.963,,2026-02-16 11:04:41.890902,421300,8146.518782541156,105.59523010253906,-29.169713973999023,0.0018449019407853,10,-1,SolidSolid
participant_03,2,day,Town10HD,Solidlinecrossing,,0.948,neutral,0.93,23.111,,2026-02-16 11:04:45.685516,421360,8148.618782550096,96.79535675048828,-47.95021057128906,0.0021006010938435,10,-1,SolidSolid
participant_03,3,day,Town10HD,Stopsignviolation,,0.905,neutral,0.839,16.633,,2026-02-16 11:20:52.512998,470804,9055.615479208527,28.08014297485352,70.12037658691406,0.0013871002011001,150,1,stop_sign_id=1067
