id,route,Timestamp,Collision,Red_light_violation,Time,center_line_crossing,panic_braking,panic_braking_with_stop,sharp_turn,sent_at,hr,arousal,drinking,brushing_hair,safe_driving,talking_phone,texting_phone,neutral,happiness,surprise,sadness,anger,disgust,fear,0.speed,1.speed,2.speed,3.speed,GearBoxMode,acceleration.heading,acceleration.pitch,acceleration.roll,acceleration.x,acceleration.y,acceleration.z,accelerator,brake,engineSpeed,position.heading,position.x,position.y,position.z,speed.heading,speed.pitch,speed.roll,speed.x,speed.y,speed.z,steeringTorq,steeringWheelAngle
0A01,P1,2025-07-09 15:47:35+02:00,0.0,0.0,13.595365296088941,0.0,0.0,0.0,0.0,2025-07-09 15:47:34.772000+02:00,78.0,0.34806761346920256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.507637023925781,11.516472816467285,11.41790771484375,11.420171737670898,10.0,-0.0026798381004482508,0.0006492650136351585,-0.005627392325550318,0.7806026339530945,0.027053769677877426,0.011964757926762104,0.2066866010427475,0.0,184.640869140625,5.5749876325408056e-05,854.2748565462904,9.680179775001168,-0.01446285692460425,0.00031106380629353225,-0.0001402271882398054,0.0016591117018833756,3.6001784801483154,0.0022759910207241774,-0.025993844494223595,-0.01902482844889164,0.020853184163570404
0A01,P1,2025-07-09 15:47:36+02:00,0.0,0.0,14.595392165974115,0.0,0.0,0.0,0.0,2025-07-09 15:47:35.763000+02:00,78.0,0.3224477787584588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.14527416229248,14.153594970703125,14.025444984436035,14.035905838012695,10.0,0.003282319288700819,0.009301836602389812,0.00406796345487237,0.7890798449516296,0.004694911651313305,0.021530210971832275,0.2066866010427475,0.0,226.92347717285156,3.049008821032685e-05,858.5108287805535,9.748192483864747,-0.014506475719337664,-0.0001408720709150657,-0.00010882532660616562,0.0018739051884040236,4.424484729766846,0.002474056091159582,-0.032367050647735596,-0.0012159784091636539,0.017018115147948265
0A01,P1,2025-07-09 15:47:37+02:00,0.0,0.0,15.59541903585929,0.0,0.0,0.0,0.0,2025-07-09 15:47:36.752000+02:00,78.0,0.27529178676575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.81193733215332,16.82322120666504,16.679384231567383,16.702301025390625,10.0,0.053484465926885605,-0.018474575132131577,0.019056903198361397,0.7798299193382263,-0.000955977535340935,-0.060018375515937805,0.2066866010427475,0.0,269.6993103027344,4.57523099629328e-05,863.6220041059647,9.840860312182786,-0.014530192000323239,4.454276859178208e-05,0.000124776444863528,0.002544925780966878,5.257933616638184,0.0030463142320513725,-0.038683369755744934,-0.0018055387772619724,0.01893564872443676
0A01,P1,2025-07-09 15:47:38+02:00,0.0,0.0,16.595445905744462,0.0,0.0,0.0,0.0,2025-07-09 15:47:37.773000+02:00,77.0,0.22405211734426245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.465110778808594,19.48004150390625,19.330638885498047,19.341690063476562,10.0,-0.01848267763853073,0.014091525226831436,-0.013846597634255886,0.6944183111190796,0.02761796861886978,-0.004708669614046812,0.182821124792099,0.0,312.26434326171875,8.850078544130105e-05,869.6179761385962,9.965320208473884,-0.014446868367734955,8.580787834944203e-05,0.0014361635548993945,0.003426844021305442,6.094247817993164,0.0043279919773340225,-0.0448286309838295,0.0015134824207052588,0.023010408505797386
0A01,P1,2025-07-09 15:47:39+02:00,0.0,0.0,17.595472775629638,0.0,0.0,0.0,0.0,2025-07-09 15:47:38.762000+02:00,76.0,0.13796797494944044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.48448371887207,20.492929458618164,20.45025062561035,20.471269607543945,10.0,0.01017218641936779,-0.0021784042473882437,0.0033092275261878967,0.11838506162166595,-0.006750660948455334,-0.0015915519325062633,0.11374248564243317,0.0,174.01560974121094,5.855122749986031e-05,876.2347397660035,10.123039614335967,-0.012279312784831409,-0.0005092997453175485,0.0039552063681185246,0.0016166882123798132,6.446286678314209,0.0021527628414332867,-0.031872160732746124,-0.0034755105152726173,0.010546437464654446
0A01,P1,2025-07-09 15:47:40+02:00,0.0,0.0,18.595499645514813,0.0,0.0,0.0,0.0,2025-07-09 15:47:39.782000+02:00,77.0,0.14310108198975793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.007190704345703,21.01140022277832,20.950881958007812,20.955934524536133,10.0,0.003271731548011303,0.0021436153911054134,0.007671017665416002,0.182838574051857,0.008341859094798565,0.013988446444272995,0.12999358773231506,0.0,178.43585205078125,2.5294317026862145e-05,883.1196994958574,10.29960183936694,-0.011094808675630341,-3.581868077162653e-05,-0.00034550001146271825,0.0010451482376083732,6.60525369644165,0.0014159773709252477,-0.028709791600704193,-0.008411677554249763,0.007190752774477005
0A01,P1,2025-07-09 15:47:41+02:00,0.0,0.0,19.595526515399985,0.0,0.0,0.0,0.0,2025-07-09 15:47:40.772000+02:00,77.0,0.11748124727901414,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.759109497070312,21.76898765563965,21.699851989746094,21.709260940551758,10.0,-0.004787991754710674,-0.008051122538745403,0.0037560458295047283,0.22147050499916077,0.012150470167398453,-0.01513834111392498,0.14827418327331543,0.0,184.84432983398438,6.6553352573329e-05,890.2121891731529,10.491977511267708,-0.01142114851196549,-0.0002050985931418836,-1.5380959439426078e-06,0.0022631280589848757,6.839375972747803,0.0028681657277047634,-0.031815968453884125,-0.004395468160510063,0.013902122154831886
0A01,P1,2025-07-09 15:47:42+02:00,0.0,0.0,20.59555338528516,0.0,0.0,0.0,0.0,2025-07-09 15:47:41.762000+02:00,77.0,0.11339756985023534,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14729881286621,22.15768814086914,22.077943801879883,22.09085464477539,10.0,-0.003800154197961092,0.0010939163621515036,0.006079472601413727,0.23534588515758514,0.008177069015800953,0.020022235810756683,0.14827418327331543,0.0,188.14256286621094,6.264596235731406e-05,893.8542295943507,10.596701319360887,-0.011425897481315839,-0.0001098765860660933,-0.00016621861141175032,0.0023054571356624365,6.961583137512207,0.002950716530904174,-0.03240383043885231,-0.004860750865191221,0.014141813851892948
0A01,P1,2025-07-09 15:47:43+02:00,0.0,0.0,21.595580255170333,0.0,0.0,0.0,0.0,2025-07-09 15:47:42.782000+02:00,77.0,0.26603738369922825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92484474182129,22.935544967651367,22.852020263671875,22.873775482177734,10.0,-0.0034915320575237274,-0.004868455696851015,0.008101399056613445,0.22103844583034515,-0.0033819007221609354,-0.008321976289153099,0.14827418327331543,0.0,194.7458953857422,6.762264292690176e-05,901.3312511298471,10.82577665189556,-0.011418530285106615,6.66587075102143e-05,7.331411325139925e-05,0.002566796960309148,7.205729007720947,0.003040888113901019,-0.03333127871155739,-0.004500675480812788,0.014860888943076134
0A01,P1,2025-07-09 15:47:44+02:00,0.0,0.0,22.59560712505551,0.0,0.0,0.0,0.0,2025-07-09 15:47:43.772000+02:00,77.0,0.2866985407240218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.712495803833008,23.72578239440918,23.635210037231445,23.646699905395508,10.0,0.0048997909761965275,0.019464705139398575,0.008685499429702759,0.22841787338256836,0.006001556292176247,0.011288980953395367,0.1513260304927826,0.0,201.4447021484375,8.568451943080825e-05,909.0661253940917,11.083297724758555,-0.011430476213648427,-6.034413308952935e-05,8.746467938181013e-05,0.002576416591182351,7.4529709815979,0.003173160133883357,-0.03474844619631767,-0.006023723166435957,0.014860888943076134
0A01,P1,2025-07-09 15:47:45+02:00,0.0,0.0,23.59563399494068,0.0,0.0,0.0,0.0,2025-07-09 15:47:44.763000+02:00,77.0,0.2559455989729605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.515764236450195,24.526321411132812,24.435928344726562,24.447755813598633,10.0,0.0013417971786111593,0.01913496106863022,0.009974781423807144,0.2339123785495758,0.00807852391153574,-0.0040166680701076984,0.1513260304927826,0.0,208.2535400390625,7.617741349501506e-05,917.0645836113093,11.371472464148612,-0.011424867866033306,-0.0001466479297960177,0.00016941234935075045,0.0024315055925399065,7.704987049102783,0.002909822156652808,-0.03596067056059837,-0.003045652061700821,0.0131830470636487
0A01,P1,2025-07-09 15:47:46+02:00,0.0,0.0,24.595660864825856,0.0,0.0,0.0,0.0,2025-07-09 15:47:45.782000+02:00,77.0,0.2559455989729605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.32731819152832,25.309507369995117,25.253955841064453,25.236343383789062,10.0,-0.007525580003857613,-0.025546085089445114,-0.002871983451768756,0.23850767314434052,-0.03321029245853424,-0.025372089818120003,0.1513260304927826,0.0,215.0238800048828,-0.0001530194528925178,925.3275535991174,11.68665191834292,-0.011410012921404228,0.0001548065192764625,3.210550858057104e-05,-0.003867888590320945,7.955556392669678,-0.004700117278844118,-0.03725377470254898,0.019672509282827377,-0.021332567557692528
0A01,P1,2025-07-09 15:47:47+02:00,0.0,0.0,25.59568773471103,0.0,0.0,0.0,0.0,2025-07-09 15:47:46.773000+02:00,76.0,0.3151388108802058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.122655868530273,26.112783432006836,26.043601989746094,26.02855682373047,10.0,-0.020974051207304,-0.0018437295220792294,-0.008627555333077908,0.2423907071352005,-0.005790491588413715,0.006903621833771467,0.1513260304927826,0.0,221.8106689453125,-5.596943969978931e-05,933.8560754221608,11.990080144032854,-0.011379151699576817,0.00021713999740313739,-9.980596951209009e-05,-0.0021449183113873005,8.206669807434082,-0.002669532783329487,-0.03816794604063034,0.001011196058243513,-0.010786129161715508
0A01,P1,2025-07-09 15:47:48+02:00,0.0,0.0,26.595714604596207,0.0,0.0,0.0,0.0,2025-07-09 15:47:47.763000+02:00,76.0,0.14183784000641939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.920753479003906,26.91506004333496,26.84004783630371,26.829126358032227,10.0,0.010272237472236156,-0.0033954379614442587,-0.005649855360388756,0.2386418730020523,-0.008912750519812107,-0.0011207256466150284,0.1513260304927826,0.0,228.6049346923828,-6.485781549877558e-05,942.6671094907645,12.278042681107797,-0.011389465052890207,0.00016038250760175288,2.6257890567649156e-05,-0.0017857771599665284,8.457976341247559,-0.0021142633631825447,-0.039557743817567825,0.0047447457909584045,-0.009108287282288074
0A01,P1,2025-07-09 15:47:49+02:00,0.0,0.0,27.59574147448138,0.0,0.0,0.0,0.0,2025-07-09 15:47:48.753000+02:00,77.0,0.14183784000641939,0.0,0.0,1.0,0.0,0.0,0.99999976,0.0,0.0,2.2e-07,0.0,0.0,0.0,27.723669052124023,27.714191436767578,27.63462257385254,27.623308181762695,10.0,-0.0013030428672209382,0.015304582193493843,-0.005615120753645897,0.24622270464897156,-0.009771846234798431,-0.0062909796833992004,0.15234839916229248,0.0,235.4062957763672,-7.596051921268745e-05,951.7270903479254,12.556534821415836,-0.011382234157050836,1.807471562642604e-05,-9.846165630733594e-05,-0.0016722781583666801,8.709179878234863,-0.002030991716310382,-0.040863361209630966,0.005711634177714586,-0.008868595585227013
0A01,P1,2025-07-09 15:47:50+02:00,0.0,0.0,28.59576834436655,0.0,0.0,0.0,0.0,2025-07-09 15:47:49.803000+02:00,77.0,0.14183784000641939,0.0,0.0,0.0,0.0,0.0,0.99999976,0.0,0.0,2.2e-07,0.0,0.0,0.0,27.09034538269043,27.08106803894043,27.273853302001953,27.265342712402344,10.0,-0.009655284695327282,-0.046749502420425415,-9.575485455570742e-05,-0.8249058127403259,-0.015507333911955357,0.008481054566800594,0.0,0.0,230.09107971191406,-7.035938679940938e-05,960.9320800079377,12.822211214939873,-0.007101643005271108,-0.00021583643683698028,0.004824719857424498,-0.001842108671553433,8.589624404907227,-0.0019871217664331198,-0.009214857593178749,0.004292519297450781,-0.009108287282288074
0A01,P1,2025-07-09 15:47:51+02:00,0.0,0.0,29.595795214251726,0.0,0.0,0.0,0.0,2025-07-09 15:47:50.763000+02:00,77.0,0.1393960591435759,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09853744506836,26.098037719726562,26.283227920532227,26.279333114624023,10.0,0.026540378108620644,0.09988371282815933,0.00847557745873928,-0.8705488443374634,0.0034417067654430866,0.018834903836250305,0.0,0.0,221.7124481201172,9.728222470482342e-07,965.3697997356135,12.944066598563579,-0.008449055385251758,0.0006448911735787988,0.007625640369951725,-0.0005094774533063173,8.281533241271973,-0.0006648614653386176,-0.01423773542046547,-0.024598781019449234,-0.000479383539641276
0A01,P1,2025-07-09 15:47:52+02:00,0.0,0.0,30.5958220841369,0.0,0.0,0.0,0.0,2025-07-09 15:47:51.753000+02:00,77.0,0.08020284723633056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.210676193237305,17.098237991333008,17.48179817199707,17.376327514648438,10.0,-0.02378818951547146,0.1147320568561554,-0.06543134897947311,-3.579958438873291,-0.13138486444950104,-0.14516475796699524,0.0,46.990142822265625,145.82473754882812,-0.0006921734414740929,973.0429529506371,13.139798135105893,-0.005509195526003832,-0.001414039870724082,-6.837333330622641e-07,-0.020968342199921608,5.530219078063965,-0.026087289676070213,0.05120452120900154,0.168441504240036,-0.17090022563934326
0A01,P1,2025-07-09 15:47:53+02:00,0.0,0.0,31.595848954022077,0.0,0.0,0.0,0.0,2025-07-09 15:47:52.773000+02:00,76.0,0.08020284723633056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.689956665039062,11.479140281677246,11.827409744262695,11.64714527130127,10.0,-0.05286487191915512,-1.6782749891281128,-0.09480922669172287,-0.05026724189519882,-0.2773001194000244,-0.0344364158809185,0.06651508808135986,0.0,185.8031005859375,-0.0008111195328028381,977.7742951456593,13.17187209050927,0.002373616015877114,-0.006437324918806553,0.016038764268159866,-0.04223589971661568,3.658797025680542,-0.05320163071155548,0.010603100061416626,0.2535642385482788,-0.48393768072128296
0A01,P1,2025-07-09 15:47:54+02:00,0.0,0.0,32.59587582390725,0.0,0.0,0.0,0.0,2025-07-09 15:47:53.764000+02:00,77.0,0.08020284723633056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.660435676574707,9.10230827331543,9.48138427734375,8.967473983764648,10.0,0.03221624344587326,0.057263270020484924,-0.08770657330751419,0.11800999939441681,-0.4920383393764496,-0.0012032571248710155,0.06854457408189774,0.0,150.48165893554688,-0.0021055576236453308,981.3345537096453,13.007028986639664,-0.007501815736527723,-0.0045562260784208775,-0.024479353800415993,-0.11655434221029282,2.923325777053833,-0.15562237799167633,-0.002837555715814233,0.31917640566825867,-1.613844633102417
0A01,P1,2025-07-09 15:47:55+02:00,0.0,0.0,33.595902693792425,0.0,0.0,0.0,0.0,2025-07-09 15:47:54.753000+02:00,77.0,0.08020284723633056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99428653717041,10.564249038696289,11.6397066116333,10.182991027832031,10.0,-0.019815225154161453,0.01876671239733696,-0.11847258359193802,0.7168728113174438,-1.323022484779358,-0.037228286266326904,0.23461103439331055,0.0,180.9088134765625,-0.005776676058278518,984.5720280949091,12.36979071971246,-0.013588444854146703,-0.002587821800261736,-0.0012239335337653756,-0.31416791677474976,3.4392459392547607,-0.41683560609817505,-0.023338541388511658,0.3648386597633362,-3.6042449474334717
